source_user,target_user,weight,n_topic_direct,n_repost_mapped
木烨彌,星话大白,1,1,0
木烨彌,全世界漂,1,1,0
木烨彌,Creamy蕉,1,0,1
木禾-青兮,随缘度世林一生,1,1,0
木禾-青兮,木禾-青兮,1,1,0
木矛冏犬苗,木矛冏犬苗,1,1,0
李疆_stephanie,青岛发布,1,0,1
李爷无为,新浪科技,1,1,0
李苦舟,李苦舟,1,1,0
李羲和M,观察者网,1,0,1
李眉故事,Jokielicious,1,0,1
李思-sz,人民日报,1,1,0
李李心理话,黑洞大叔说,1,1,0
李小贝哦,李小贝哦,1,1,0
李成东,黑夜之睛滚雪球,1,1,0
杏林家风母与子,方脑壳邓铂鋆,1,1,0
杏林天下事,北京大峰峰,1,1,0
杏林天下事,赵盛烨,1,1,0
材电池,三湘都市报,1,1,0
李逾求,生草字幕组,1,0,1
李进guo,it-is-truth,1,1,0
李觉林,米虫王,1,1,0
李荣平ing,青木在德国,1,0,1
李荣平ing,孔庆东,1,1,0
李觉林,寒江独钓僧,1,1,0
李重边,Jokielicious,1,0,1
李铁牛不吃香菜,李铁牛不吃香菜,1,0,1
李重边,全世界漂,1,1,0
机吉斯卡,赤jio熊喵,1,1,0
机吉斯卡,张作风流行病学教授UCLA,1,0,1
机吉斯卡,可知季汉柳文鸳,1,1,0
机吉斯卡,Apocalypse-锐,1,1,0
朵米儿,无边桃炎,1,1,0
李冬西,人民日报,1,0,1
李家二猫的小鱼,生草字幕组,1,0,1
李实Sebastian,汴人郭威,1,1,0
李实Sebastian,亦为往圣继绝学,1,0,1
李子留白,胜利主义章北海,1,0,1
李兔氣,李兔氣,1,1,0
梦中的e,梦中的e,1,1,0
梦kaze,Makh_Yan,1,1,0
梦_蓝花楹,三个老爸实验室,1,1,0
梗教授,子陵在听歌,1,1,0
梦醉春风,高质男,1,0,1
梦醉春风,观察者网,1,0,1
梦里花落soso,领事闲谈,1,1,0
梦里花落soso,红星新闻,1,1,0
梦里花落soso,神嘛事儿,1,1,0
梦里花落soso,王敬刮痧,1,1,0
梦里花80,小仙女好物日记,1,1,0
梦里花落soso,國醫東方,1,0,1
梦里花落soso,伯阳先生-段本司,1,1,0
梦里花落soso,中医田应旭,1,1,0
梦里花落soso,internet-garcon-pdf,1,1,0
梦里花落soso,Amy小北京,1,1,0
梦里花落soso,横卧的灰狸,1,1,0
梦想零落成妮,胸外科乔贵宾医生,1,1,0
梦想零落成妮,手机上的新浪,1,1,0
梦想斗鱼,失眠狸,1,1,0
梦然kira,答案事务所,1,0,1
梦游天姥切国广,人民日报健康客户端,1,1,0
桃花流水鳜鱼肥333,拍帮主,1,1,0
桃花流水鳜鱼肥333,北京网络举报,1,1,0
桃色像素,泪雨汛,1,1,0
梅滋的侃兜子,林步里,1,1,0
梅梅妹姜,浙大二院急诊科卢骁医生,1,1,0
梅干菜好吃,猫猫阿姨的食堂,1,0,1
梁大白的幸福生活,答案事务所,1,0,1
桥边红药ohh,子陵在听歌,1,1,0
椟菽荫,爱国青年刘战神,1,1,0
椟菽荫,残云吹雨,1,0,1
椟菽荫,星话大白,1,1,0
椟菽荫,方脑壳邓铂鋆,1,0,1
椟菽荫,拍帮主,1,1,0
椟菽荫,冬亚,1,1,0
椟菽荫,三个老爸实验室,1,0,1
椟菽荫,王虎的舰桥,1,1,0
椟菽荫,阿司匹林42195米,1,0,1
椟菽荫,防务的避风港,1,1,0
植物人史军,三湘都市报,1,1,0
棱角差不多磨平了的瓶子,寒江独钓僧,1,1,0
楚武邓曼,方脑壳邓铂鋆,1,1,0
楚武邓曼,中医刘睿,1,1,0
楊光的易经空间,星话大白,1,1,0
楊光的易经空间,学术大观察,1,1,0
楊光的易经空间,兰院长讲心理,1,1,0
楚月今萧,李鸿政,1,1,0
楊光的易经空间,猩猩吸猩猩,1,1,0
楊楊_esquisse,楊楊_esquisse,1,1,0
楊光的易经空间,祺沅,1,1,0
梵如夏花,草民插头,1,1,0
梵如夏花,皇汉1976,1,0,1
梵如夏花,得意学堂岱珈,1,0,1
梭形切口,林步里,1,1,0
棉花撞地球,沈载伦JAKE_EN-,1,1,0
棉毛裤,椟菽荫,1,0,1
梧桐续雨,梧桐续雨,1,0,1
梧子路,安尔朵,1,1,0
森南有鹿_apv,赤胆忠心Moss酱,1,1,0
森南有鹿_apv,星话大白,1,1,0
森南有鹿_apv,人美脸太大头像放不下,1,1,0
森仙千代,三个老爸实验室,1,1,0
森南有鹿_apv,SOS团永存,1,1,0
森南有鹿_apv,钉子1666,1,0,1
棋小鼠,止谣君,1,0,1
柚子不柚子呀,柚子不柚子呀,1,1,0
柠檬不萌i的主场,三个老爸实验室,1,1,0
柒柒酱_戒内耗,生草字幕组,1,0,1
柒柒相信吸引力法则,柒柒相信吸引力法则,1,1,0
柘柘木木,河南商报,1,1,0
柯依伯带小行星,耳鼻喉科朱医生,1,1,0
柯依伯带小行星,新浪热点,1,1,0
柯依伯带小行星,it-is-truth,1,1,0
查理怪蜀黍Alter,椟菽荫,1,1,0
查理怪蜀黍Alter,宽容公正麦卡锡,1,1,0
柠檬露清香,中医全科黄医生,1,1,0
枣庄在线,凤凰李淼,1,1,0
枫林居士2024,革成先生,1,1,0
枫叶fpg,钉子1666,1,0,1
柒月_iAugust,现代诗人牛彪,1,1,0
某不知名傲娇,方脑壳邓铂鋆,1,1,0
柏林卖萌乐团,方脑壳邓铂鋆,1,1,0
某人后花园的秘密,三个老爸实验室,1,1,0
格兰特卡修,风清颂,1,1,0
根深叶茂_和光同尘,期货花娇,1,0,1
根本把持不住a,急诊石头哥,1,1,0
根深叶茂_和光同尘,陳炫達叔叔,1,1,0
格子指环王养乐多,新浪健康,1,1,0
校阳,观察者网,1,1,0
核聚变ju,罗百竹,1,1,0
核聚变ju,米虫王,1,1,0
核聚变ju,王虎的舰桥,1,1,0
核聚变ju,深圳心血管虞主任,1,1,0
核聚变ju,武汉刘正涛,1,1,0
核聚变ju,新浪新闻,1,1,0
核聚变ju,拍帮主,1,1,0
核聚变ju,德国Zoe妈妈,1,1,0
核聚变ju,凯雷,1,1,0
核聚变ju,Amy小北京,1,1,0
桃子不爱吃零食,观察者网,1,1,0
桃李在,神嘛事儿,1,1,0
格格雪红,马宝琳谈房颤,1,0,1
格格红酒,新浪新闻,1,1,0
桃之夭夭pinky,罗祎明医生,1,1,0
柳龙筱筠,飞龙中医,1,0,1
柳龙筱筠,极客红石,1,1,0
柳龙筱筠,星话大白,1,1,0
柳龙筱筠,忘我在,1,1,0
柳龙筱筠,开水族馆的生物男,1,1,0
柳龙筱筠,三个老爸实验室,1,1,0
柳騏騏,观察者网,1,0,1
柿一柿西瓜吧,柿一柿西瓜吧,1,1,0
柳底飞花鸟风月,儿科大表姐赵涓,1,1,0
柳叶不可刀,盖世英雄玉椒龙,1,1,0
柳佳衣,柳佳衣,1,0,1
柳营曲,柳营曲,1,1,0
栗子同学要进步,林步里,1,1,0
是动画不是动漫,星话大白,1,1,0
是不想上班的小萨,三个老爸实验室,1,1,0
是时候换个北极熊名字了,李鸿政,1,1,0
是日惊蛰,飞龙中医,1,0,1
是日惊蛰,忘我在,1,1,0
是日惊蛰,得意的弦小二,1,0,1
是日惊蛰,中医王彤,1,1,0
是日惊蛰,江卓尔_大号,1,0,1
是娟娟米啊,生命时报,1,1,0
是我的心动了啦,石浩强教你合理用药,1,1,0
春浓正好,方脑壳邓铂鋆,1,1,0
春江月夜--,阿司匹林42195米,1,0,1
春江月夜--,子陵在听歌,1,1,0
春湖森林,赵铮-同志,1,1,0
春日蜻蜓,闲在居士,1,1,0
春日暖阳老窝,马宝琳谈房颤,1,1,0
春日暖阳老窝,飞龙中医,1,0,1
春水秋揽棠海香,淡斋达原,1,1,0
春水秋揽棠海香,全世界漂,1,1,0
春日迟QAQ,阿司匹林42195米,1,0,1
春日迟QAQ,医伴旅,1,1,0
昭瑕6200,陕西汉书下酒,1,1,0
是id酱鸭,泰国阿航,1,0,1
春风伊人,林步里,1,1,0
春风伊人,人民日报健康客户端,1,1,0
春风伊人,三个老爸实验室,1,0,1
春风之夭夭,澎湃新闻,1,1,0
春风之夭夭,中医纪元,1,1,0
晓佳营养师,钉子1666,1,0,1
晓晓Cora,新浪新闻,1,1,0
時海丨沙夜,生草字幕组,1,0,1
晒网D鱼,生草字幕组,1,0,1
晋江凌霖子,生草字幕组,1,0,1
是秃子总会发光,极客红石,1,1,0
是秃子总会发光,拍帮主,1,1,0
是谁说是谁,忆果缘M19,1,1,0
是猫猫Neko呀,是猫猫Neko呀,1,1,0
是狸猫猫也是齐儿猫,答案事务所,1,0,1
昵称全都不能用咋整,哈布斯堡长脸,1,1,0
昵称都没一个能用,蓝帆小蓝,1,1,0
昵称继续用彡点,阿司匹林42195米,1,0,1
昵称继续用彡点,财新网,1,1,0
是香水百合,ATAO颜值上分中,1,1,0
是阿瑶本瑶没错了,生草字幕组,1,1,0
昵称不可用1002567,三个老爸实验室,1,1,0
明亭道人,芋头微波,1,1,0
明天再搞应该也来得及,明天再搞应该也来得及,1,1,0
明公Anakin,林步里,1,1,0
明天不要赖床1,喀斯特地带,1,1,0
易8819,江卓尔_大号,1,1,0
明雅7998,圣蛇杖,1,1,0
明星视窗,南方日报,1,1,0
时蝇喜箭,方之夫,1,0,1
时蝇喜箭,Creamy蕉,1,0,1
时空点播,钉子1666,1,0,1
时空点播,胜利主义章北海,1,1,0
时光莫邪,新浪科技,1,1,0
时光之心惟精一,三个老爸实验室,1,1,0
时光吹老了好叔叔,李涛中医,1,1,0
时光之心惟精一,圣蛇杖,1,1,0
旺霏旺霏,旺霏旺霏,1,1,0
旺仔福气多多唐,生草字幕组,1,0,1
旷世废材,方脑壳邓铂鋆,1,1,0
旷世废材,别梦依稀笑逝川,1,1,0
星的天籁,观察者网,1,0,1
星的天籁,生草字幕组,1,0,1
星的天籁,上帝之鹰_5zn,1,0,1
星球表面22,马宝琳谈房颤,1,0,1
星期六的咪咪眼,生草字幕组,1,0,1
星期二谋杀人类,internet-garcon-pdf,1,1,0
春夏的风雨,生草字幕组,1,0,1
星辰终究归位,星辰终究归位,1,1,0
星雨山潜,生草字幕组,1,0,1
星间飞行1121,黄小邪看电影,1,1,0
星sassdcfffvmm,三个老爸实验室,1,0,1
昕昕有想我吗,财经杂志,1,1,0
易阳先生,易阳先生,1,1,0
星光看天下,厦门叶锋,1,1,0
星光洒满衣,凤凰网,1,1,0
星sassdcfffvmm,止谣君,1,0,1
易拉宝三号,神嘛事儿,1,1,0
易拉宝三号,现代诗人牛彪,1,1,0
易拉宝三号,猴大宝,1,1,0
易拉宝三号,淘主妇,1,1,0
易拉宝三号,梅子在想什么,1,0,1
易拉宝三号,星话大白,1,1,0
易拉宝三号,中医田应旭,1,0,1
易拉宝三号,南海客尘,1,1,0
易拉宝三号,韬闻,1,1,0
易拉宝三号,黑夜之睛滚雪球,1,1,0
星星住在夏天,那个Hawk啊,1,1,0
星星住在夏天,观察者网,1,0,1
星星住在夏天,止谣君,1,0,1
星星leo_,钊哥科普,1,1,0
星星leo_,钉子1666,1,0,1
星星leo_,生草字幕组,1,0,1
星星leo_,南海客尘,1,1,0
星星leo_,医伴旅,1,1,0
星星leo_,云理食录,1,1,0
星星leo_,九吃,1,1,0
星子Jarod,开水族馆的生物男,1,1,0
星子Jarod,修行的围脖,1,1,0
星星leo_,Jokielicious,1,0,1
星子Jarod,中医田应旭,1,0,1
星弧权益,香港商報,1,1,0
星弧权益,人民日报,1,1,0
星慧甜漫記,妙不可言_勿忘她,1,1,0
有个梨GPT,风湿科聂医生,1,1,0
有个梨GPT,有个梨GPT,1,1,0
有个梨GPT,呼吸科大夫胡洋,1,1,0
月神的第二条狗,生草字幕组,1,0,1
月球表面陨石坑组,上帝之鹰_5zn,1,0,1
月球表面陨石坑组,stage1st宅社区,1,1,0
月球表面陨石坑组,E_Jolakotturinn,1,1,0
月球上的蛮牛,赤胆忠心Moss酱,1,1,0
月球上的蛮牛,贝壳财经,1,0,1
月球表面陨石坑组,观察者网,1,0,1
月紫天华,胜利主义章北海,1,0,1
月紫天华,茶渣小柯,1,1,0
有嘲gether原先叫山水,亟兮般若,1,0,1
有抱负的HEJ,生草字幕组,1,0,1
有抱负的HEJ,爱好中医,1,1,0
有似于仁2,辰尘kira,1,0,1
有似于仁2,答案事务所,1,0,1
有价值的阅读2,生草字幕组,1,0,1
有价值的阅读2,方脑壳邓铂鋆,1,1,0
有原则的颜狗,止谣君,1,0,1
有原则的颜狗,哈布斯堡长脸,1,1,0
月冷迟迟,哈哈哈哈哈哈和呵呵呵呵呵,1,1,0
月半终会圆,生草字幕组,1,0,1
月半柠檬酸酸酸,熊猫白露,1,1,0
月半柠檬酸酸酸,林步里,1,1,0
月半柠檬酸酸酸,忘词大王林小喜,1,1,0
月半柠檬酸酸酸,圣蛇杖,1,1,0
月半月201311,方脑壳邓铂鋆,1,1,0
月半拉丁,林步里,1,1,0
月刊战舰洞五六,热干面塑料袋,1,1,0
月半月201311,答案事务所,1,0,1
月海夜空,生草字幕组,1,0,1
月满庭芳予景宁,奶霸知道,1,1,0
月如无恨月自圆,马上谈,1,1,0
月如无恨月自圆,罗大伦,1,1,0
月如无恨月自圆,得意的弦小二,1,0,1
月如无恨月自圆,得意学堂岱珈,1,1,0
月如无恨月自圆,中医杨桢,1,0,1
月夜于山顶遇鹿,生草字幕组,1,0,1
月影见诗,选择中医__董洪涛,1,1,0
月引步步娇,沈阳发布,1,1,0
朝阳生态环境,好评如朝,1,0,1
朝花夕拾998668,寒江独钓僧,1,1,0
朝笙暮汜,刘新征,1,1,0
朝阳生态环境,北京时间,1,1,0
期货悟语,照完镜子正衣冠,1,1,0
朝夕者,朝夕者,1,1,0
望而却步001,三湘都市报,1,1,0
朝川暮雪,头条新闻,1,1,0
木子辰0820,木子辰0820,1,1,0
木L有L枝,生草字幕组,1,0,1
木方方方方,老张评论,1,1,0
木客001,人民日报,1,0,1
木L有L枝,肥啾电影,1,1,0
木子-0632,新西兰先驱报中文网,1,1,0
木子-0632,我是希尔瑞思,1,0,1
木大木大刚大木,哈布斯堡长脸,1,1,0
木可三各三各kira,Makh_Yan,1,1,0
有莘曼蘅,防疫拉满的厂长,1,1,0
有莘曼蘅,江卓尔_大号,1,0,1
有莘曼蘅,方脑壳邓铂鋆,1,1,0
有生之年总会轮到我当锦鲤,苹果兔兔糖,1,1,0
有生之年总会轮到我当锦鲤,御史在野,1,1,0
有生之年总会轮到我当锦鲤,三个老爸实验室,1,1,0
有生之年总会轮到我当锦鲤,Creamy蕉,1,0,1
有理卡拉,平原公子赵胜,1,1,0
有理卡拉,Rachele瑞丽,1,0,1
有点话痨的哑巴,方脑壳邓铂鋆,1,1,0
有点哟西,日本沙雕日常,1,1,0
朗姆酒味红豆冰沙,V闪闪,1,1,0
朕有财,快科技官方,1,1,0
朕有财,卢卡斯-Wang,1,0,1
朕有财,寒江独钓僧,1,1,0
望月开心,泰国阿航,1,0,1
有过也无,林步里,1,1,0
有趣的医学冷知识,生命时报,1,1,0
智昊今天玩什么,钉子1666,1,0,1
智慧多多益善哉,澎湃新闻,1,1,0
暄春思夏朗,新浪健康,1,1,0
晴雨风曰,织女Vega,1,1,0
晴耕雨读728,笔月风水师,1,1,0
暗夜疏璃,哈哈哈哈哈哈和呵呵呵呵呵,1,1,0
暗夜疏璃,三个老爸实验室,1,1,0
暖米米Mitzi,Creamy蕉,1,0,1
暖米米Mitzi,老出差的程序员,1,1,0
普洱政法,云南政法,1,0,1
普洱市思茅区法院,人民日报,1,1,0
普信韭,盖世英雄玉椒龙,1,1,0
普觉玄,南海客尘,1,1,0
普莱米亚姆,it-is-truth,1,1,0
晨晓同学,答案事务所,1,0,1
景遇明,观察者网,1,0,1
景深冰原,无心简影,1,1,0
晴天一直在心里,针灸匠张宝旬,1,1,0
晴天一直在心里,中医徐柏杨,1,0,1
普通躺平群众,生草字幕组,1,0,1
最后是我一个人走过这片海,王海平来了,1,1,0
最后是我一个人走过这片海,林步里,1,1,0
最是一年春好处666888,林步里,1,1,0
最好的球爸,Bunny小课堂,1,1,0
曾经的月光鱼,三联生活周刊,1,1,0
曾经的北朝群众,领事闲谈,1,1,0
曾经的北朝群众,阿司匹林42195米,1,0,1
曾经的北朝群众,椟菽荫,1,0,1
曾祥锋,亟兮般若,1,1,0
曾生要賺錢練肌肉,止谣君,1,0,1
最cool的自己,央视新闻,1,1,0
月九秋单-SPY哥哥萌萌哒,三个老爸实验室,1,0,1
月下闻笛,江卓尔_大号,1,1,0
月下闻笛,医伴旅,1,1,0
最棒的kevin王子,腾讯新闻财约你,1,0,1
最棒的kevin王子,生草字幕组,1,0,1
暮雨浥轻尘,生草字幕组,1,0,1
暮远松,新浪新闻,1,1,0
曾-云翔,星话大白,1,1,0
曼衍山川_,蘸盐,1,1,0
曉辰,香港商報網,1,0,1
迷迷瞪瞪不太好,赤jio熊喵,1,1,0
迷迷瞪瞪不太好,方脑壳邓铂鋆,1,1,0
迷迷瞪瞪不太好,新浪热点,1,1,0
迷迷瞪瞪不太好,拍帮主,1,1,0
迷路的王王月,蓝莓医生,1,1,0
迷你陆行鸟,阿司匹林42195米,1,0,1
迷你陆行鸟,卢卡斯-Wang,1,0,1
追风也听雨,郑秀文米饭铺子,1,1,0
迷迷瞪瞪不太好,钉子1666,1,0,1
退伍小兵哥哥,退伍小兵哥哥,1,1,0
追光之风-DreamChaser,风云梦远,1,1,0
追寻202004,江卓尔_大号,1,1,0
追寻202004,没有外援到终究之战,1,1,0
迷上馒头人,止谣君,1,0,1
远山柳刘啊呀呀,游戏组长,1,1,0
这里有读,第一球迷胖哥,1,1,0
这里是儋州,观察者网,1,0,1
这辈子不想再熬夜,这辈子不想再熬夜,1,1,0
迪拜中阿卫视,寰亚SYHP,1,1,0
远赴人间惊鸿M,新浪健康,1,1,0
迟到的雏菊也会开花,木白弓虽,1,1,0
逻辑中医和相帝护肤,avenuetree,1,1,0
遇见yh151,三个老爸实验室,1,1,0
遇见DOKIE,遇见DOKIE,1,1,0
造就更好的自己,马宝琳谈房颤,1,0,1
逝风·残梦,逝风·残梦,1,1,0
逮终钾,环球时报,1,1,0
逮终钾,我是笑笑呀_1999,1,1,0
道遒,微博医生社区,1,0,1
遥遥猫,专业戳轮胎熊律师,1,1,0
遊_小培,生草字幕组,1,0,1
遊_小培,德国Zoe妈妈,1,1,0
遊_小培,尼玛·顿珠,1,1,0
道遒,中医杨文欢,1,1,0
遇见更好的自己ZG,针灸匠张宝旬,1,1,0
遇见更好的自己ZG,极客红石,1,1,0
遇见春光玲,内蒙古日报,1,1,0
道遒,中医张恒毅,1,1,0
道佛与魔不两立,孤鸿泽v2,1,1,0
道山上的小修女,生草字幕组,1,0,1
逆袭的迪兰达尔,医学手札,1,1,0
逍遙自在_蘇,在下程程,1,1,0
通辽可汗大人帐下N品小学学士,随缘度世林一生,1,1,0
通辽可汗大人帐下N品小学学士,江卓尔_大号,1,0,1
通辽可汗大人帐下N品小学学士,大参考,1,1,0
通辽可汗大人帐下N品小学学士,医伴旅,1,1,0
通辽可汗大人帐下N品小学学士,三个老爸实验室,1,1,0
通辽可汗大人帐下N品小学学士,it-is-truth,1,1,0
通辽可汗大人帐下N品小学学士,皇汉1976,1,0,1
逍遥自在投资,新疆何淼,1,1,0
透明的水重生了,透明的水重生了,1,1,0
辛金伴月,辛金伴月,1,1,0
辛巴爸_,阿司匹林42195米,1,0,1
辣叶摧秋,新浪新闻,1,1,0
辣个小熊,止谣君,1,0,1
辛巴爸_,生草字幕组,1,0,1
轻罗小扇扑流萤_呐,奶霸知道,1,1,0
辛巴爸_,it-is-truth,1,1,0
辛子期,中国青年报,1,1,0
输入什么算什么,红星视频,1,1,0
辽阔草原锡林郭勒,夏语冰96,1,1,0
辽阔湛蓝1,日本衣食住行,1,0,1
辽阔湛蓝1,上游新闻,1,1,0
辩证矛盾体,答案事务所,1,0,1
辩证矛盾体,哈哈哈哈哈哈和呵呵呵呵呵,1,1,0
辣酱萌多,林步里,1,1,0
辣炒肉丁,阿司匹林42195米,1,0,1
车厂不阳人,中铳钞,1,1,0
车里雅宾斯克流星雨,专业戳轮胎熊律师,1,1,0
车厂不阳人,医者思远,1,1,0
躺平的有机后浪,躺平的有机后浪,1,0,1
躺平不起立的悠然,躺平不起立的悠然,1,1,0
躲雨dy,内含子,1,1,0
轨道君德国影分身,生草字幕组,1,0,1
软件钢琴师,央视财经,1,1,0
软件教书匠金旭亮,防疫拉满的厂长,1,1,0
软件钢琴师,江卓尔_大号,1,1,0
轻吻月之两半,答案事务所,1,0,1
轻吻月之两半,生草字幕组,1,0,1
轩辕有巢,红星新闻,1,1,0
轩辕有巢,上帝之鹰_5zn,1,0,1
轩辕小泽,极客红石,1,1,0
轩辕剑新木屋,轩辕剑新木屋,1,0,1
轩少恕末将甲胄在身不能施以全礼,肥啾电影,1,1,0
转吖转吖转个圈儿,针灸匠张宝旬,1,1,0
还没想好想用的ID,还没想好想用的ID,1,1,0
这得有多大仇,雪冰杰,1,1,0
这得有多大仇,防疫拉满的厂长,1,1,0
这得有多大仇,现代诗人牛彪,1,1,0
这得有多大仇,爱国青年刘战神,1,1,0
这登西太过破烂店家不收,刘新征,1,1,0
这名字也太太太太太难起了,中医徐柏杨,1,0,1
这名字也太太太太太难起了,Jokielicious,1,0,1
这可怎么办是好啊,亟兮般若,1,0,1
这得有多大仇,江卓尔_大号,1,0,1
这得有多大仇,星话大白,1,1,0
这得有多大仇,平原公子赵胜,1,1,0
这得有多大仇,内含子,1,1,0
这得有多大仇,不zuo的ph-4,1,1,0
这得有多大仇,it-is-truth,1,1,0
这得有多大仇,WattHour,1,1,0
这名字也太太太太太难起了,人美脸太大头像放不下,1,1,0
这学不上了,西部网,1,1,0
迈克极品狼,迈克极品狼,1,1,0
达棍香蕉棒,林步里,1,1,0
达棍香蕉棒,星话大白,1,1,0
达棍香蕉棒,开水族馆的生物男,1,1,0
达棍香蕉棒,万能的大熊,1,1,0
达子_123,三个老爸实验室,1,0,1
达棍香蕉棒,专业戳轮胎熊律师,1,1,0
达芬奇的鸡蛋,拍帮主,1,1,0
还必须说不定不,三个老爸实验室,1,1,0
还必须说不定不,MaoTaiPianzhi茅台片仔癀,1,0,1
近卫步兵师,领事闲谈,1,1,0
还是你们的瓜总呀,polyhedron,1,0,1
还必须说不定不,钉子1666,1,0,1
还必须说不定不,观察者网,1,0,1
还必须说不定不,第一财经日报,1,1,0
还必须说不定不,每日经济新闻,1,1,0
还必须说不定不,寒江独钓僧,1,1,0
还必须说不定不,天数此中求,1,0,1
还必须说不定不,冬爱种花,1,1,0
还必须说不定不,偏头痛社区,1,0,1
运输队长常凯申2,平原公子赵胜,1,1,0
运神食的乐快,飞龙中医,1,0,1
近卫步兵师,陈总是搞事,1,1,0
近卫步兵师,阿司匹林42195米,1,0,1
近卫步兵师,钉子1666,1,0,1
近卫步兵师,赤jio熊喵,1,1,0
近卫步兵师,祺沅,1,1,0
近卫步兵师,熊猫白露,1,1,0
近卫步兵师,止谣君,1,0,1
近卫步兵师,星话大白,1,1,0
近卫步兵师,御史在野,1,1,0
近卫步兵师,学术大观察,1,1,0
近卫步兵师,专业戳轮胎熊律师,1,1,0
近卫步兵师,三个老爸实验室,1,1,0
近卫步兵师,战甲装研菌,1,1,0
金蛇狂舞迎新年,凤影焰,1,1,0
金色城堡520,林步里,1,1,0
金针菇杏鲍菇都是蘑菇呀,平原公子赵胜,1,1,0
金点子谭,芋头微波,1,1,0
金池荷涟涟,针灸匠张宝旬,1,1,0
金牌叉烧猪,方脑壳邓铂鋆,1,1,0
金粉洒家,林步里,1,1,0
金發瑩瑩,翟医师,1,1,0
金發瑩瑩,罗百竹,1,0,1
金生水起的福满生活,江卓尔_大号,1,1,0
金生水起的福满生活,丁辰灵,1,0,1
钢七连的高老七,钢七连的高老七,1,0,1
金陵上空的鹰,战甲装研菌,1,1,0
金池荷涟涟,草民插头,1,1,0
野花有毒2005_,罗大伦,1,1,0
野草千里500km,生草字幕组,1,0,1
野鹿纯,大河健康报,1,1,0
